"rgi_id","rgi_g_id","segment_id","is_main","outflow_id","strahler_n","length_m"
"RGI2000-v7.0-L-01-17731","RGI2000-v7.0-G-01-12114",0,0,3,1,989
"RGI2000-v7.0-L-01-17732","RGI2000-v7.0-G-01-12114",1,0,3,1,713
"RGI2000-v7.0-L-01-17733","RGI2000-v7.0-G-01-12114",2,0,3,1,681
"RGI2000-v7.0-L-01-17734","RGI2000-v7.0-G-01-12114",3,1,-1,2,2771
"RGI2000-v7.0-L-01-17735","RGI2000-v7.0-G-01-12115",0,1,-1,1,1179
"RGI2000-v7.0-L-01-17736","RGI2000-v7.0-G-01-12116",0,1,-1,1,2789
"RGI2000-v7.0-L-01-17737","RGI2000-v7.0-G-01-12117",0,1,-1,1,632
"RGI2000-v7.0-L-01-17738","RGI2000-v7.0-G-01-12118",0,1,-1,1,615
"RGI2000-v7.0-L-01-17739","RGI2000-v7.0-G-01-12119",0,1,-1,1,1141
"RGI2000-v7.0-L-01-17740","RGI2000-v7.0-G-01-12120",0,0,1,1,556
"RGI2000-v7.0-L-01-17741","RGI2000-v7.0-G-01-12120",1,1,-1,2,2158
"RGI2000-v7.0-L-01-17742","RGI2000-v7.0-G-01-12121",0,0,2,1,1473
"RGI2000-v7.0-L-01-17743","RGI2000-v7.0-G-01-12121",1,0,2,1,1377
"RGI2000-v7.0-L-01-17744","RGI2000-v7.0-G-01-12121",2,1,-1,2,5784
"RGI2000-v7.0-L-01-17745","RGI2000-v7.0-G-01-12122",0,1,-1,1,1419
"RGI2000-v7.0-L-01-17746","RGI2000-v7.0-G-01-12123",0,0,1,1,1055
"RGI2000-v7.0-L-01-17747","RGI2000-v7.0-G-01-12123",1,1,-1,2,1578
"RGI2000-v7.0-L-01-17748","RGI2000-v7.0-G-01-12124",0,1,-1,1,973
"RGI2000-v7.0-L-01-17749","RGI2000-v7.0-G-01-12125",0,0,2,1,960
"RGI2000-v7.0-L-01-17750","RGI2000-v7.0-G-01-12125",1,0,2,1,837
"RGI2000-v7.0-L-01-17751","RGI2000-v7.0-G-01-12125",2,1,-1,2,2931
"RGI2000-v7.0-L-01-17752","RGI2000-v7.0-G-01-12126",0,1,-1,1,739
"RGI2000-v7.0-L-01-17753","RGI2000-v7.0-G-01-12127",0,1,-1,1,1011
"RGI2000-v7.0-L-01-17754","RGI2000-v7.0-G-01-12128",0,0,1,1,792
"RGI2000-v7.0-L-01-17755","RGI2000-v7.0-G-01-12128",1,1,-1,2,1545
"RGI2000-v7.0-L-01-17756","RGI2000-v7.0-G-01-12129",0,1,-1,1,1425
"RGI2000-v7.0-L-01-17757","RGI2000-v7.0-G-01-12130",0,1,-1,1,697
"RGI2000-v7.0-L-01-17758","RGI2000-v7.0-G-01-12131",0,1,-1,1,993
"RGI2000-v7.0-L-01-17759","RGI2000-v7.0-G-01-12132",0,1,-1,1,732
"RGI2000-v7.0-L-01-17760","RGI2000-v7.0-G-01-12133",0,1,-1,1,849
"RGI2000-v7.0-L-01-17761","RGI2000-v7.0-G-01-12134",0,1,-1,1,1877
"RGI2000-v7.0-L-01-17762","RGI2000-v7.0-G-01-12135",0,1,-1,1,500
"RGI2000-v7.0-L-01-17763","RGI2000-v7.0-G-01-12136",0,0,2,1,1192
"RGI2000-v7.0-L-01-17764","RGI2000-v7.0-G-01-12136",1,0,2,1,634
"RGI2000-v7.0-L-01-17765","RGI2000-v7.0-G-01-12136",2,1,-1,2,1705
"RGI2000-v7.0-L-01-17766","RGI2000-v7.0-G-01-12137",0,1,-1,1,885
"RGI2000-v7.0-L-01-17767","RGI2000-v7.0-G-01-12138",0,1,-1,1,2126
"RGI2000-v7.0-L-01-17768","RGI2000-v7.0-G-01-12139",0,1,-1,1,609
"RGI2000-v7.0-L-01-17769","RGI2000-v7.0-G-01-12140",0,1,-1,1,1756
"RGI2000-v7.0-L-01-17770","RGI2000-v7.0-G-01-12141",0,1,-1,1,579
"RGI2000-v7.0-L-01-17771","RGI2000-v7.0-G-01-12142",0,1,-1,1,427
"RGI2000-v7.0-L-01-17772","RGI2000-v7.0-G-01-12143",0,1,-1,1,784
"RGI2000-v7.0-L-01-17773","RGI2000-v7.0-G-01-12144",0,1,-1,1,328
"RGI2000-v7.0-L-01-17774","RGI2000-v7.0-G-01-12145",0,0,2,1,1205
"RGI2000-v7.0-L-01-17775","RGI2000-v7.0-G-01-12145",1,0,2,1,920
"RGI2000-v7.0-L-01-17776","RGI2000-v7.0-G-01-12145",2,1,-1,2,3811
"RGI2000-v7.0-L-01-17777","RGI2000-v7.0-G-01-12146",0,1,-1,1,546
"RGI2000-v7.0-L-01-17778","RGI2000-v7.0-G-01-12147",0,1,-1,1,526
"RGI2000-v7.0-L-01-17779","RGI2000-v7.0-G-01-12148",0,1,-1,1,589
"RGI2000-v7.0-L-01-17780","RGI2000-v7.0-G-01-12149",0,1,-1,1,311
"RGI2000-v7.0-L-01-17781","RGI2000-v7.0-G-01-12150",0,1,-1,1,406
"RGI2000-v7.0-L-01-17782","RGI2000-v7.0-G-01-12151",0,1,-1,1,709
"RGI2000-v7.0-L-01-17783","RGI2000-v7.0-G-01-12152",0,1,-1,1,1212
"RGI2000-v7.0-L-01-17784","RGI2000-v7.0-G-01-12153",0,1,-1,1,469
"RGI2000-v7.0-L-01-17785","RGI2000-v7.0-G-01-12154",0,1,-1,1,362
"RGI2000-v7.0-L-01-17786","RGI2000-v7.0-G-01-12155",0,1,-1,1,468
"RGI2000-v7.0-L-01-17787","RGI2000-v7.0-G-01-12156",0,1,-1,1,405
"RGI2000-v7.0-L-01-17788","RGI2000-v7.0-G-01-12157",0,1,-1,1,625
"RGI2000-v7.0-L-01-17789","RGI2000-v7.0-G-01-12158",0,1,-1,1,409
"RGI2000-v7.0-L-01-17790","RGI2000-v7.0-G-01-12159",0,1,-1,1,1281
"RGI2000-v7.0-L-01-17791","RGI2000-v7.0-G-01-12160",0,1,-1,1,218
"RGI2000-v7.0-L-01-17792","RGI2000-v7.0-G-01-12161",0,1,-1,1,475
"RGI2000-v7.0-L-01-17793","RGI2000-v7.0-G-01-12162",0,1,-1,1,724
"RGI2000-v7.0-L-01-17794","RGI2000-v7.0-G-01-12163",0,1,-1,1,708
"RGI2000-v7.0-L-01-17795","RGI2000-v7.0-G-01-12164",0,1,-1,1,1328
"RGI2000-v7.0-L-01-17796","RGI2000-v7.0-G-01-12165",0,1,-1,1,2017
"RGI2000-v7.0-L-01-17797","RGI2000-v7.0-G-01-12166",0,0,1,1,289
"RGI2000-v7.0-L-01-17798","RGI2000-v7.0-G-01-12166",1,1,-1,2,576
"RGI2000-v7.0-L-01-17799","RGI2000-v7.0-G-01-12167",0,1,-1,1,1775
"RGI2000-v7.0-L-01-17800","RGI2000-v7.0-G-01-12168",0,1,-1,1,1429
"RGI2000-v7.0-L-01-17801","RGI2000-v7.0-G-01-12169",0,1,-1,1,945
"RGI2000-v7.0-L-01-17802","RGI2000-v7.0-G-01-12170",0,1,-1,1,1744
"RGI2000-v7.0-L-01-17803","RGI2000-v7.0-G-01-12171",0,1,-1,1,859
"RGI2000-v7.0-L-01-17804","RGI2000-v7.0-G-01-12172",0,0,1,1,522
"RGI2000-v7.0-L-01-17805","RGI2000-v7.0-G-01-12172",1,1,-1,2,1021
"RGI2000-v7.0-L-01-17806","RGI2000-v7.0-G-01-12173",0,1,-1,1,664
"RGI2000-v7.0-L-01-17807","RGI2000-v7.0-G-01-12174",0,1,-1,1,687
"RGI2000-v7.0-L-01-17808","RGI2000-v7.0-G-01-12175",0,1,-1,1,782
"RGI2000-v7.0-L-01-17809","RGI2000-v7.0-G-01-12176",0,1,-1,1,823
"RGI2000-v7.0-L-01-17810","RGI2000-v7.0-G-01-12177",0,1,-1,1,2178
"RGI2000-v7.0-L-01-17811","RGI2000-v7.0-G-01-12178",0,0,2,1,1522
"RGI2000-v7.0-L-01-17812","RGI2000-v7.0-G-01-12178",1,0,2,1,765
"RGI2000-v7.0-L-01-17813","RGI2000-v7.0-G-01-12178",2,1,-1,2,2721
"RGI2000-v7.0-L-01-17814","RGI2000-v7.0-G-01-12179",0,0,1,1,311
"RGI2000-v7.0-L-01-17815","RGI2000-v7.0-G-01-12179",1,1,-1,2,1264
"RGI2000-v7.0-L-01-17816","RGI2000-v7.0-G-01-12180",0,1,-1,1,1106
"RGI2000-v7.0-L-01-17817","RGI2000-v7.0-G-01-12181",0,1,-1,1,2742
"RGI2000-v7.0-L-01-17818","RGI2000-v7.0-G-01-12182",0,1,-1,1,785
"RGI2000-v7.0-L-01-17819","RGI2000-v7.0-G-01-12183",0,1,-1,1,723
"RGI2000-v7.0-L-01-17820","RGI2000-v7.0-G-01-12184",0,0,1,1,766
"RGI2000-v7.0-L-01-17821","RGI2000-v7.0-G-01-12184",1,1,-1,2,2573
"RGI2000-v7.0-L-01-17822","RGI2000-v7.0-G-01-12185",0,1,-1,1,1140
"RGI2000-v7.0-L-01-17823","RGI2000-v7.0-G-01-12186",0,0,1,1,516
"RGI2000-v7.0-L-01-17824","RGI2000-v7.0-G-01-12186",1,1,-1,2,2174
"RGI2000-v7.0-L-01-17825","RGI2000-v7.0-G-01-12187",0,1,-1,1,855
"RGI2000-v7.0-L-01-17826","RGI2000-v7.0-G-01-12188",0,0,1,1,1182
"RGI2000-v7.0-L-01-17827","RGI2000-v7.0-G-01-12188",1,1,-1,2,2364
"RGI2000-v7.0-L-01-17828","RGI2000-v7.0-G-01-12189",0,1,-1,1,2914
"RGI2000-v7.0-L-01-17829","RGI2000-v7.0-G-01-12190",0,0,1,1,526
"RGI2000-v7.0-L-01-17830","RGI2000-v7.0-G-01-12190",1,1,-1,2,1724
"RGI2000-v7.0-L-01-17831","RGI2000-v7.0-G-01-12191",0,1,-1,1,1234
"RGI2000-v7.0-L-01-17832","RGI2000-v7.0-G-01-12192",0,0,1,1,975
"RGI2000-v7.0-L-01-17833","RGI2000-v7.0-G-01-12192",1,1,-1,2,1708
"RGI2000-v7.0-L-01-17834","RGI2000-v7.0-G-01-12193",0,1,-1,1,842
"RGI2000-v7.0-L-01-17835","RGI2000-v7.0-G-01-12194",0,1,-1,1,325
"RGI2000-v7.0-L-01-17836","RGI2000-v7.0-G-01-12195",0,1,-1,1,1086
"RGI2000-v7.0-L-01-17837","RGI2000-v7.0-G-01-12196",0,1,-1,1,591
"RGI2000-v7.0-L-01-17838","RGI2000-v7.0-G-01-12197",0,1,-1,1,415
"RGI2000-v7.0-L-01-17839","RGI2000-v7.0-G-01-12198",0,1,-1,1,638
"RGI2000-v7.0-L-01-17840","RGI2000-v7.0-G-01-12199",0,1,-1,1,461
"RGI2000-v7.0-L-01-17841","RGI2000-v7.0-G-01-12200",0,1,-1,1,3189
"RGI2000-v7.0-L-01-17842","RGI2000-v7.0-G-01-12201",0,1,-1,1,298
"RGI2000-v7.0-L-01-17843","RGI2000-v7.0-G-01-12202",0,1,-1,1,1530
"RGI2000-v7.0-L-01-17844","RGI2000-v7.0-G-01-12203",0,1,-1,1,505
"RGI2000-v7.0-L-01-17845","RGI2000-v7.0-G-01-12204",0,1,-1,1,785
"RGI2000-v7.0-L-01-17846","RGI2000-v7.0-G-01-12205",0,1,-1,1,265
"RGI2000-v7.0-L-01-17847","RGI2000-v7.0-G-01-12206",0,1,-1,1,436
"RGI2000-v7.0-L-01-17848","RGI2000-v7.0-G-01-12207",0,1,-1,1,503
"RGI2000-v7.0-L-01-17849","RGI2000-v7.0-G-01-12208",0,1,-1,1,584
"RGI2000-v7.0-L-01-17850","RGI2000-v7.0-G-01-12209",0,0,2,1,2133
"RGI2000-v7.0-L-01-17851","RGI2000-v7.0-G-01-12209",1,0,2,1,1249
"RGI2000-v7.0-L-01-17852","RGI2000-v7.0-G-01-12209",2,1,-1,2,4103
"RGI2000-v7.0-L-01-17853","RGI2000-v7.0-G-01-12210",0,1,-1,1,869
"RGI2000-v7.0-L-01-17854","RGI2000-v7.0-G-01-12211",0,1,-1,1,1082
"RGI2000-v7.0-L-01-17855","RGI2000-v7.0-G-01-12212",0,1,-1,1,429
"RGI2000-v7.0-L-01-17856","RGI2000-v7.0-G-01-12213",0,1,-1,1,1851
"RGI2000-v7.0-L-01-17857","RGI2000-v7.0-G-01-12214",0,1,-1,1,579
"RGI2000-v7.0-L-01-17858","RGI2000-v7.0-G-01-12215",0,1,-1,1,1162
"RGI2000-v7.0-L-01-17859","RGI2000-v7.0-G-01-12216",0,0,1,1,687
"RGI2000-v7.0-L-01-17860","RGI2000-v7.0-G-01-12216",1,1,-1,2,1165
"RGI2000-v7.0-L-01-17861","RGI2000-v7.0-G-01-12217",0,1,-1,1,603
"RGI2000-v7.0-L-01-17862","RGI2000-v7.0-G-01-12218",0,0,2,1,1006
"RGI2000-v7.0-L-01-17863","RGI2000-v7.0-G-01-12218",1,0,2,1,675
"RGI2000-v7.0-L-01-17864","RGI2000-v7.0-G-01-12218",2,1,-1,2,2065
"RGI2000-v7.0-L-01-17865","RGI2000-v7.0-G-01-12219",0,1,-1,1,1206
"RGI2000-v7.0-L-01-17866","RGI2000-v7.0-G-01-12220",0,1,-1,1,342
"RGI2000-v7.0-L-01-17867","RGI2000-v7.0-G-01-12221",0,1,-1,1,506
"RGI2000-v7.0-L-01-17868","RGI2000-v7.0-G-01-12222",0,0,2,1,1372
"RGI2000-v7.0-L-01-17869","RGI2000-v7.0-G-01-12222",1,0,2,1,972
"RGI2000-v7.0-L-01-17870","RGI2000-v7.0-G-01-12222",2,1,-1,2,3698
"RGI2000-v7.0-L-01-17871","RGI2000-v7.0-G-01-12223",0,0,1,1,724
"RGI2000-v7.0-L-01-17872","RGI2000-v7.0-G-01-12223",1,1,-1,2,1800
"RGI2000-v7.0-L-01-17873","RGI2000-v7.0-G-01-12224",0,1,-1,1,380
"RGI2000-v7.0-L-01-17874","RGI2000-v7.0-G-01-12225",0,0,1,1,789
"RGI2000-v7.0-L-01-17875","RGI2000-v7.0-G-01-12225",1,1,-1,2,2344
"RGI2000-v7.0-L-01-17876","RGI2000-v7.0-G-01-12226",0,1,-1,1,961
"RGI2000-v7.0-L-01-17877","RGI2000-v7.0-G-01-12227",0,1,-1,1,631
"RGI2000-v7.0-L-01-17878","RGI2000-v7.0-G-01-12228",0,1,-1,1,343
"RGI2000-v7.0-L-01-17879","RGI2000-v7.0-G-01-12229",0,0,1,1,695
"RGI2000-v7.0-L-01-17880","RGI2000-v7.0-G-01-12229",1,1,-1,2,2593
"RGI2000-v7.0-L-01-17881","RGI2000-v7.0-G-01-12230",0,1,-1,1,472
"RGI2000-v7.0-L-01-17882","RGI2000-v7.0-G-01-12231",0,1,-1,1,1187
"RGI2000-v7.0-L-01-17883","RGI2000-v7.0-G-01-12232",0,0,1,1,384
"RGI2000-v7.0-L-01-17884","RGI2000-v7.0-G-01-12232",1,1,-1,2,1411
"RGI2000-v7.0-L-01-17885","RGI2000-v7.0-G-01-12233",0,1,-1,1,435
"RGI2000-v7.0-L-01-17886","RGI2000-v7.0-G-01-12234",0,1,-1,1,173
"RGI2000-v7.0-L-01-17887","RGI2000-v7.0-G-01-12235",0,1,-1,1,1033
"RGI2000-v7.0-L-01-17888","RGI2000-v7.0-G-01-12236",0,1,-1,1,953
"RGI2000-v7.0-L-01-17889","RGI2000-v7.0-G-01-12237",0,1,-1,1,2095
"RGI2000-v7.0-L-01-17890","RGI2000-v7.0-G-01-12238",0,1,-1,1,1095
"RGI2000-v7.0-L-01-17891","RGI2000-v7.0-G-01-12239",0,1,-1,1,491
"RGI2000-v7.0-L-01-17892","RGI2000-v7.0-G-01-12240",0,1,-1,1,880
"RGI2000-v7.0-L-01-17893","RGI2000-v7.0-G-01-12241",0,1,-1,1,780
"RGI2000-v7.0-L-01-17894","RGI2000-v7.0-G-01-12242",0,1,-1,1,516
"RGI2000-v7.0-L-01-17895","RGI2000-v7.0-G-01-12243",0,1,-1,1,1776
"RGI2000-v7.0-L-01-17896","RGI2000-v7.0-G-01-12244",0,1,-1,1,913
"RGI2000-v7.0-L-01-17897","RGI2000-v7.0-G-01-12245",0,1,-1,1,1199
"RGI2000-v7.0-L-01-17898","RGI2000-v7.0-G-01-12246",0,1,-1,1,410
"RGI2000-v7.0-L-01-17899","RGI2000-v7.0-G-01-12247",0,1,-1,1,1476
"RGI2000-v7.0-L-01-17900","RGI2000-v7.0-G-01-12248",0,1,-1,1,575
"RGI2000-v7.0-L-01-17901","RGI2000-v7.0-G-01-12249",0,1,-1,1,287
"RGI2000-v7.0-L-01-17902","RGI2000-v7.0-G-01-12250",0,1,-1,1,1043
"RGI2000-v7.0-L-01-17903","RGI2000-v7.0-G-01-12251",0,1,-1,1,484
"RGI2000-v7.0-L-01-17904","RGI2000-v7.0-G-01-12252",0,1,-1,1,1479
"RGI2000-v7.0-L-01-17905","RGI2000-v7.0-G-01-12253",0,1,-1,1,327
"RGI2000-v7.0-L-01-17906","RGI2000-v7.0-G-01-12254",0,1,-1,1,1881
"RGI2000-v7.0-L-01-17907","RGI2000-v7.0-G-01-12255",0,1,-1,1,1566
"RGI2000-v7.0-L-01-17908","RGI2000-v7.0-G-01-12256",0,1,-1,1,524
"RGI2000-v7.0-L-01-17909","RGI2000-v7.0-G-01-12257",0,1,-1,1,1544
"RGI2000-v7.0-L-01-17910","RGI2000-v7.0-G-01-12258",0,1,-1,1,623
"RGI2000-v7.0-L-01-17911","RGI2000-v7.0-G-01-12259",0,1,-1,1,733
"RGI2000-v7.0-L-01-17912","RGI2000-v7.0-G-01-12260",0,1,-1,1,667
"RGI2000-v7.0-L-01-17913","RGI2000-v7.0-G-01-12261",0,1,-1,1,1868
"RGI2000-v7.0-L-01-17914","RGI2000-v7.0-G-01-12262",0,1,-1,1,1094
"RGI2000-v7.0-L-01-17915","RGI2000-v7.0-G-01-12263",0,1,-1,1,894
"RGI2000-v7.0-L-01-17916","RGI2000-v7.0-G-01-12264",0,1,-1,1,536
"RGI2000-v7.0-L-01-17917","RGI2000-v7.0-G-01-12265",0,1,-1,1,644
"RGI2000-v7.0-L-01-17918","RGI2000-v7.0-G-01-12266",0,1,-1,1,2095
"RGI2000-v7.0-L-01-17919","RGI2000-v7.0-G-01-12267",0,1,-1,1,1575
"RGI2000-v7.0-L-01-17920","RGI2000-v7.0-G-01-12268",0,1,-1,1,505
"RGI2000-v7.0-L-01-17921","RGI2000-v7.0-G-01-12269",0,1,-1,1,757
"RGI2000-v7.0-L-01-17922","RGI2000-v7.0-G-01-12270",0,1,-1,1,936
"RGI2000-v7.0-L-01-17923","RGI2000-v7.0-G-01-12271",0,1,-1,1,298
"RGI2000-v7.0-L-01-17924","RGI2000-v7.0-G-01-12272",0,1,-1,1,758
"RGI2000-v7.0-L-01-17925","RGI2000-v7.0-G-01-12273",0,1,-1,1,1248
"RGI2000-v7.0-L-01-17926","RGI2000-v7.0-G-01-12274",0,1,-1,1,758
"RGI2000-v7.0-L-01-17927","RGI2000-v7.0-G-01-12275",0,1,-1,1,1259
"RGI2000-v7.0-L-01-17928","RGI2000-v7.0-G-01-12276",0,1,-1,1,588
"RGI2000-v7.0-L-01-17929","RGI2000-v7.0-G-01-12277",0,1,-1,1,1220
"RGI2000-v7.0-L-01-17930","RGI2000-v7.0-G-01-12278",0,1,-1,1,1474
"RGI2000-v7.0-L-01-17931","RGI2000-v7.0-G-01-12279",0,1,-1,1,2252
"RGI2000-v7.0-L-01-17932","RGI2000-v7.0-G-01-12280",0,0,2,1,774
"RGI2000-v7.0-L-01-17933","RGI2000-v7.0-G-01-12280",1,0,2,1,540
"RGI2000-v7.0-L-01-17934","RGI2000-v7.0-G-01-12280",2,1,-1,2,2104
"RGI2000-v7.0-L-01-17935","RGI2000-v7.0-G-01-12281",0,1,-1,1,377
"RGI2000-v7.0-L-01-17936","RGI2000-v7.0-G-01-12282",0,0,1,1,509
"RGI2000-v7.0-L-01-17937","RGI2000-v7.0-G-01-12282",1,1,-1,2,3018
"RGI2000-v7.0-L-01-17938","RGI2000-v7.0-G-01-12283",0,1,-1,1,1531
"RGI2000-v7.0-L-01-17939","RGI2000-v7.0-G-01-12284",0,1,-1,1,1135
"RGI2000-v7.0-L-01-17940","RGI2000-v7.0-G-01-12285",0,1,-1,1,524
"RGI2000-v7.0-L-01-17941","RGI2000-v7.0-G-01-12286",0,1,-1,1,724
"RGI2000-v7.0-L-01-17942","RGI2000-v7.0-G-01-12287",0,1,-1,1,884
"RGI2000-v7.0-L-01-17943","RGI2000-v7.0-G-01-12288",0,1,-1,1,583
"RGI2000-v7.0-L-01-17944","RGI2000-v7.0-G-01-12289",0,1,-1,1,546
"RGI2000-v7.0-L-01-17945","RGI2000-v7.0-G-01-12290",0,0,1,1,521
"RGI2000-v7.0-L-01-17946","RGI2000-v7.0-G-01-12290",1,1,-1,2,1963
"RGI2000-v7.0-L-01-17947","RGI2000-v7.0-G-01-12291",0,0,2,1,828
"RGI2000-v7.0-L-01-17948","RGI2000-v7.0-G-01-12291",1,0,2,1,827
"RGI2000-v7.0-L-01-17949","RGI2000-v7.0-G-01-12291",2,1,-1,2,2991
"RGI2000-v7.0-L-01-17950","RGI2000-v7.0-G-01-12292",0,0,1,1,601
"RGI2000-v7.0-L-01-17951","RGI2000-v7.0-G-01-12292",1,1,-1,2,1891
"RGI2000-v7.0-L-01-17952","RGI2000-v7.0-G-01-12293",0,0,1,1,1010
"RGI2000-v7.0-L-01-17953","RGI2000-v7.0-G-01-12293",1,1,-1,2,1957
"RGI2000-v7.0-L-01-17954","RGI2000-v7.0-G-01-12294",0,1,-1,1,1992
"RGI2000-v7.0-L-01-17955","RGI2000-v7.0-G-01-12295",0,1,-1,1,1793
"RGI2000-v7.0-L-01-17956","RGI2000-v7.0-G-01-12296",0,1,-1,1,646
"RGI2000-v7.0-L-01-17957","RGI2000-v7.0-G-01-12297",0,1,-1,1,912
"RGI2000-v7.0-L-01-17958","RGI2000-v7.0-G-01-12298",0,1,-1,1,861
"RGI2000-v7.0-L-01-17959","RGI2000-v7.0-G-01-12299",0,0,1,1,611
"RGI2000-v7.0-L-01-17960","RGI2000-v7.0-G-01-12299",1,1,-1,2,2871
"RGI2000-v7.0-L-01-17961","RGI2000-v7.0-G-01-12300",0,1,-1,1,580
"RGI2000-v7.0-L-01-17962","RGI2000-v7.0-G-01-12301",0,0,1,1,365
"RGI2000-v7.0-L-01-17963","RGI2000-v7.0-G-01-12301",1,1,-1,2,1038
"RGI2000-v7.0-L-01-17964","RGI2000-v7.0-G-01-12302",0,1,-1,1,922
"RGI2000-v7.0-L-01-17965","RGI2000-v7.0-G-01-12303",0,1,-1,1,482
"RGI2000-v7.0-L-01-17966","RGI2000-v7.0-G-01-12304",0,1,-1,1,2217
"RGI2000-v7.0-L-01-17967","RGI2000-v7.0-G-01-12305",0,1,-1,1,1398
"RGI2000-v7.0-L-01-17968","RGI2000-v7.0-G-01-12306",0,1,-1,1,2079
"RGI2000-v7.0-L-01-17969","RGI2000-v7.0-G-01-12307",0,0,3,1,1366
"RGI2000-v7.0-L-01-17970","RGI2000-v7.0-G-01-12307",1,0,3,1,1202
"RGI2000-v7.0-L-01-17971","RGI2000-v7.0-G-01-12307",2,0,4,1,1207
"RGI2000-v7.0-L-01-17972","RGI2000-v7.0-G-01-12307",3,0,4,2,1585
"RGI2000-v7.0-L-01-17973","RGI2000-v7.0-G-01-12307",4,1,-1,3,5038
"RGI2000-v7.0-L-01-17974","RGI2000-v7.0-G-01-12308",0,0,1,1,694
"RGI2000-v7.0-L-01-17975","RGI2000-v7.0-G-01-12308",1,1,-1,2,1740
"RGI2000-v7.0-L-01-17976","RGI2000-v7.0-G-01-12309",0,0,1,1,760
"RGI2000-v7.0-L-01-17977","RGI2000-v7.0-G-01-12309",1,1,-1,2,1758
"RGI2000-v7.0-L-01-17978","RGI2000-v7.0-G-01-12310",0,1,-1,1,1148
"RGI2000-v7.0-L-01-17979","RGI2000-v7.0-G-01-12311",0,0,1,1,1076
"RGI2000-v7.0-L-01-17980","RGI2000-v7.0-G-01-12311",1,1,-1,2,3466
"RGI2000-v7.0-L-01-17981","RGI2000-v7.0-G-01-12312",0,1,-1,1,1548
"RGI2000-v7.0-L-01-17982","RGI2000-v7.0-G-01-12313",0,0,1,1,538
"RGI2000-v7.0-L-01-17983","RGI2000-v7.0-G-01-12313",1,1,-1,2,1855
"RGI2000-v7.0-L-01-17984","RGI2000-v7.0-G-01-12314",0,1,-1,1,654
"RGI2000-v7.0-L-01-17985","RGI2000-v7.0-G-01-12315",0,0,1,1,631
"RGI2000-v7.0-L-01-17986","RGI2000-v7.0-G-01-12315",1,1,-1,2,1997
"RGI2000-v7.0-L-01-17987","RGI2000-v7.0-G-01-12316",0,1,-1,1,775
"RGI2000-v7.0-L-01-17988","RGI2000-v7.0-G-01-12317",0,1,-1,1,393
"RGI2000-v7.0-L-01-17989","RGI2000-v7.0-G-01-12318",0,1,-1,1,1870
"RGI2000-v7.0-L-01-17990","RGI2000-v7.0-G-01-12319",0,0,1,1,468
"RGI2000-v7.0-L-01-17991","RGI2000-v7.0-G-01-12319",1,1,-1,2,959
"RGI2000-v7.0-L-01-17992","RGI2000-v7.0-G-01-12320",0,1,-1,1,1155
"RGI2000-v7.0-L-01-17993","RGI2000-v7.0-G-01-12321",0,1,-1,1,421
"RGI2000-v7.0-L-01-17994","RGI2000-v7.0-G-01-12322",0,1,-1,1,1249
"RGI2000-v7.0-L-01-17995","RGI2000-v7.0-G-01-12323",0,1,-1,1,607
"RGI2000-v7.0-L-01-17996","RGI2000-v7.0-G-01-12324",0,1,-1,1,369
"RGI2000-v7.0-L-01-17997","RGI2000-v7.0-G-01-12325",0,0,1,1,659
"RGI2000-v7.0-L-01-17998","RGI2000-v7.0-G-01-12325",1,1,-1,2,2564
"RGI2000-v7.0-L-01-17999","RGI2000-v7.0-G-01-12326",0,1,-1,1,681
"RGI2000-v7.0-L-01-18000","RGI2000-v7.0-G-01-12327",0,1,-1,1,545
"RGI2000-v7.0-L-01-18001","RGI2000-v7.0-G-01-12328",0,0,1,1,1090
"RGI2000-v7.0-L-01-18002","RGI2000-v7.0-G-01-12328",1,1,-1,2,2141
"RGI2000-v7.0-L-01-18003","RGI2000-v7.0-G-01-12329",0,1,-1,1,585
"RGI2000-v7.0-L-01-18004","RGI2000-v7.0-G-01-12330",0,1,-1,1,565
"RGI2000-v7.0-L-01-18005","RGI2000-v7.0-G-01-12331",0,1,-1,1,1525
"RGI2000-v7.0-L-01-18006","RGI2000-v7.0-G-01-12332",0,1,-1,1,1081
"RGI2000-v7.0-L-01-18007","RGI2000-v7.0-G-01-12333",0,1,-1,1,512
"RGI2000-v7.0-L-01-18008","RGI2000-v7.0-G-01-12334",0,1,-1,1,1262
"RGI2000-v7.0-L-01-18009","RGI2000-v7.0-G-01-12335",0,1,-1,1,974
"RGI2000-v7.0-L-01-18010","RGI2000-v7.0-G-01-12336",0,1,-1,1,553
"RGI2000-v7.0-L-01-18011","RGI2000-v7.0-G-01-12337",0,1,-1,1,510
"RGI2000-v7.0-L-01-18012","RGI2000-v7.0-G-01-12338",0,1,-1,1,250
"RGI2000-v7.0-L-01-18013","RGI2000-v7.0-G-01-12339",0,1,-1,1,644
"RGI2000-v7.0-L-01-18014","RGI2000-v7.0-G-01-12340",0,1,-1,1,1364
"RGI2000-v7.0-L-01-18015","RGI2000-v7.0-G-01-12341",0,1,-1,1,197
"RGI2000-v7.0-L-01-18016","RGI2000-v7.0-G-01-12342",0,1,-1,1,736
"RGI2000-v7.0-L-01-18017","RGI2000-v7.0-G-01-12343",0,1,-1,1,800
"RGI2000-v7.0-L-01-18018","RGI2000-v7.0-G-01-12344",0,1,-1,1,564
"RGI2000-v7.0-L-01-18019","RGI2000-v7.0-G-01-12345",0,1,-1,1,93
